State Date       Time   Providers Details
OH    2022-07-12 04-15  -2        ['OH,Gallipolis,45631,Holzer Medical Center Gallipolis', 'OH,Springboro,45066,Premier Clinical Research Llc']
OH    2022-07-13 04-15  -2        ['OH,Bellefontaine,43311,Mary Rutan Hospital', 'OH,Columbus,43215,Ohiohealth Grant Medical Ctr']
OK    2022-02-22 09-09  -10       ['OK,Atoka,74525,Atoka Co Medical Center', 'OK,Enid,73701,Integris Bass Baptist Hospital', 'OK,Moore,73160,Moore Care', 'OK,Norman,73071,Classen Urgent Care Clinic Norman', 'OK,Norman,73071,Norman Regional Hospital Authority', 'OK,Oklahoma City,73120,Mercy Hospital - Okc', 'OK,Stillwater,74074,Stillwater Med Ctr - Pharm', 'OK,Tulsa,74136,Saint Francis Hospital', 'OK,Woodward,73801,Alliance Health Woodward', 'OK,Yukon,73099,Wilson Medical']
OK    2022-03-03 10-04  +2        ['OK,Claremore,74017,Claremore Indian Hospital', 'OK,Durant,74701,Alliance Health - Durant']
OK    2022-03-08 14-40  +6        ['OK,Ada,74820,Mercy Hospital - Ada', 'OK,Altus,73521,Jackson County Memorial Hospital', 'OK,Blackwell,74631,Stillwater Medical - Blackwell', 'OK,Hugo,74743,Choctaw Memorial Hospital', 'OK,Lawton,73505,Comanche County Memorial Hospital', 'OK,Seiling,73663,Seiling Municipal Hospital Rhc']
OK    2022-03-16 18-51  +3        ['OK,Ada,74820,Chickasaw Nation Medical Cntr', 'OK,Marietta,73448,Mercy Health Love County - Rhc', 'OK,Yukon,73099,Healthcare One Urgent Care']
OK    2022-03-16 18-51  -8        ['OK,Ada,74820,Quickcare Aprn - Cnp', 'OK,Blackwell,74631,Stillwater Medical - Blackwell', 'OK,Durant,74701,Alliance Health - Durant', 'OK,Elk City,73644,Grt Plains Regional Med Ctr', 'OK,Moore,73160,Moore Care', 'OK,Norman,73071,Norman Regional Hospital Authority', 'OK,Seiling,73663,Seiling Municipal Hospital Rhc', 'OK,Tulsa,74133,Carefirst Pharmacy Tulsa, Inc']
OK    2022-03-18 09-58  +9        ['OK,Ada,,Mercy Hospital - Ada', 'OK,Beaver,73932,Beaver County Memorial Hospital', 'OK,El Reno,,Hc One Uc And Fam Prac - El Reno', 'OK,Enid,,Integris Bass Baptist Hospital', 'OK,Lawton,,Comanche County Memorial Hospital', 'OK,Pryor,,Hillcrest Hospital - Pryor', 'OK,Shawnee,,St Anthony Shawnee Hospital', 'OK,Stillwater,,Stillwater Med Ctr - Pharm', 'OK,Yukon,,Healthcare One Urgent Care']
OK    2022-03-18 09-58  -9        ['OK,Ada,74820,Mercy Hospital - Ada', 'OK,El Reno,73036,Hc One Uc And Fam Prac - El Reno', 'OK,Enid,73701,Integris Bass Baptist Hospital', 'OK,Lawton,73505,Comanche County Memorial Hospital', 'OK,Norman,73071,Classen Urgent Care Clinic Norman', 'OK,Pryor,74361,Hillcrest Hospital - Pryor', 'OK,Stillwater,74074,Stillwater Med Ctr - Pharm', 'OK,Woodward,73801,Alliance Health Woodward', 'OK,Yukon,73099,Healthcare One Urgent Care']
OK    2022-03-18 11-17  +14       ['OK,Ada,74820,Mercy Hospital - Ada', 'OK,Ada,74820,Quickcare Aprn - Cnp', 'OK,Antlers,74523,Pushmataha Hospital', 'OK,Durant,74701,Alliance Health - Durant', 'OK,El Reno,73036,Hc One Uc And Fam Prac - El Reno', 'OK,Elk City,73644,Grt Plains Regional Med Ctr', 'OK,Enid,73701,Integris Bass Baptist Hospital', 'OK,Lawton,73505,Comanche County Memorial Hospital', 'OK,Moore,73160,Moore Care', 'OK,Norman,73071,Classen Urgent Care Clinic Norman', 'OK,Shawnee,74804,St Anthony Shawnee Hospital', 'OK,Stillwater,74074,Stillwater Med Ctr - Pharm', 'OK,Woodward,73801,Alliance Health Woodward', 'OK,Yukon,73099,Healthcare One Urgent Care']
OK    2022-03-18 11-17  -9        ['OK,Ada,,Mercy Hospital - Ada', 'OK,Ada,74820,Chickasaw Nation Medical Cntr', 'OK,El Reno,,Hc One Uc And Fam Prac - El Reno', 'OK,Enid,,Integris Bass Baptist Hospital', 'OK,Lawton,,Comanche County Memorial Hospital', 'OK,Pryor,,Hillcrest Hospital - Pryor', 'OK,Shawnee,,St Anthony Shawnee Hospital', 'OK,Stillwater,,Stillwater Med Ctr - Pharm', 'OK,Yukon,,Healthcare One Urgent Care']
OK    2022-03-24 13-46  -5        ['OK,Ada,74820,Quickcare Aprn - Cnp', 'OK,Durant,74701,Alliance Health - Durant', 'OK,Marietta,73448,Mercy Health Love County - Rhc', 'OK,Norman,73071,Classen Urgent Care Clinic Norman', 'OK,Woodward,73801,Alliance Health Woodward']
OK    2022-03-25 08-10  -1        ['OK,Elk City,73644,Grt Plains Regional Med Ctr']
OK    2022-03-26 06-57  -1        ['OK,El Reno,73036,Hc One Uc And Fam Prac - El Reno']
OK    2022-03-28 06-21  +7        ['OK,Ada,74820,Quickcare Aprn - Cnp', 'OK,Durant,74701,Alliance Health - Durant', 'OK,El Reno,73036,Hc One Uc And Fam Prac - El Reno', 'OK,Elk City,73644,Grt Plains Regional Med Ctr', 'OK,Marietta,73448,Mercy Health Love County - Rhc', 'OK,Norman,73071,Classen Urgent Care Clinic Norman', 'OK,Woodward,73801,Alliance Health Woodward']
OK    2022-03-29 08-50  +3        ['OK,Ada,74820,Chickasaw Nation Medical Cntr', 'OK,Norman,73071,Norman Regional Hospital Authority', 'OK,Pryor,74361,Hillcrest Hospital - Pryor']
OK    2022-03-30 09-27  +1        ['OK,Oklahoma City,73127,Osdh Warehouse']
OK    2022-03-30 09-27  -1        ['OK,Norman,73071,Norman Regional Hospital Authority']
OK    2022-03-31 08-53  +2        ['OK,Clinton,73601,Alliance Health Clinton', 'OK,Idabel,74745,Mccurtain Memorial Hospital']
OK    2022-04-05 05-48  +5        ['OK,Blackwell,74631,Stillwater Medical - Blackwell', 'OK,Boise City,73933,Cimarron Memorial Hospital', 'OK,Enid,73701,St Marys Regional Medical Center', 'OK,Norman,73071,Norman Regional Hospital Authority', 'OK,Tahlequah,74464,Northeastern Hlth System - Rx']
OK    2022-04-06 05-45  +2        ['OK,Muskogee,74401,Saint Francis Hospital Muskogee', 'OK,Tulsa,74133,Saint Francis Hospital South']
OK    2022-04-07 05-34  +1        ['OK,Vinita,74301,Saint Francis Hospital Vinita']
OK    2022-04-09 05-41  +1        ['OK,Edmond,73034,Ou Health Edmond Medical Center']
OK    2022-04-13 09-20  +3        ['OK,Edmond,73013,Oklahoma Er And Hospital', 'OK,Muskogee,74403,Cherokee Nation Three Rivers Health', 'OK,Oklahoma City,73104,Ou Medical Center']
OK    2022-04-14 09-18  +3        ['OK,Sallisaw,74955,Cherokee Nation Redbird Smith', 'OK,Tahlequah,74464,Cherokee Nation Opd-Tahlequah', 'OK,Vinita,74301,Cherokee Nation Vinita Clinic']
OK    2022-04-19 05-39  -1        ['OK,Ada,74820,Chickasaw Nation Medical Cntr']
OK    2022-04-20 05-27  +2        ['OK,Ada,74820,Chickasaw Nation Medical Cntr', 'OK,Pawhuska,74056,Pawhuska Hospital']
OK    2022-04-22 05-26  +2        ['OK,Ponca City,74601,Alliance Health Ponca City', 'OK,Tulsa,74104,Hillcrest Medical Center']
OK    2022-04-25 05-22  -3        ['OK,Norman,73071,Classen Urgent Care Clinic Norman', 'OK,Norman,73071,Norman Regional Hospital Authority', 'OK,Woodward,73801,Alliance Health Woodward']
OK    2022-04-26 05-20  -1        ['OK,Ada,74820,Quickcare Aprn - Cnp']
OK    2022-04-28 09-22  +1        ['OK,Norman,73071,Classen Urgent Care Clinic Norman']
OK    2022-05-02 06-02  -1        ['OK,Blackwell,74631,Stillwater Medical - Blackwell']
OK    2022-05-03 06-05  +1        ['OK,Woodward,73801,Alliance Health Woodward']
OK    2022-05-03 06-05  -1        ['OK,Midwest City,73110,Ssm Health St Anthony Hosp Midwest']
OK    2022-05-04 05-12  +1        ['OK,Midwest City,73110,Ssm Health St Anthony Hosp Midwest']
OK    2022-05-06 06-12  -1        ['OK,Tahlequah,74464,Northeastern Hlth System - Rx']
OK    2022-05-07 05-45  +1        ['OK,Norman,73071,Norman Regional Hospital Authority']
OK    2022-05-07 05-45  -1        ['OK,Durant,74701,Alliance Health - Durant']
OK    2022-05-09 05-08  -3        ['OK,Clinton,73601,Alliance Health Clinton', 'OK,El Reno,73036,Hc One Uc And Fam Prac - El Reno', 'OK,Marietta,73448,Mercy Health Love County - Rhc']
OK    2022-05-11 06-51  -1        ['OK,Norman,73071,Norman Regional Hospital Authority']
OK    2022-05-12 07-16  -1        ['OK,Norman,73071,Classen Urgent Care Clinic Norman']
OK    2022-05-14 08-49  +1        ['OK,Norman,73071,Classen Urgent Care Clinic Norman']
OK    2022-05-17 05-27  +1        ['OK,Okmulgee,74447,Muscogee (Creek)Nation Medical']
OK    2022-05-17 05-27  -1        ['OK,Woodward,73801,Alliance Health Woodward']
OK    2022-05-18 05-40  -1        ['OK,Enid,73701,St Marys Regional Medical Center']
OK    2022-05-21 05-54  +1        ['OK,Miami,74354,Northeastern Tribal Health Center']
OK    2022-05-21 05-54  -1        ['OK,Atoka,74525,Atoka Co Medical Center']
OK    2022-05-23 07-42  -1        ['OK,Idabel,74745,Mccurtain Memorial Hospital']
OK    2022-05-24 05-46  +1        ['OK,Prague,74864,Prague Regional Memorial Hospital']
OK    2022-05-25 05-39  +1        ['OK,Woodward,73801,Alliance Health Woodward']
OK    2022-05-26 07-59  +1        ['OK,Mangum,73554,Mangum Regional Medical Center']
OK    2022-05-27 05-48  +1        ['OK,Poteau,74953,Eastern Oklahoma Medical Center']
OK    2022-05-28 05-34  -1        ['OK,Ada,74820,Chickasaw Nation Medical Cntr']
OK    2022-06-01 05-37  +1        ['OK,Ada,74820,Chickasaw Nation Medical Cntr']
OK    2022-06-01 05-37  -2        ['OK,Beaver,73932,Beaver County Memorial Hospital', 'OK,Boise City,73933,Cimarron Memorial Hospital']
OK    2022-06-04 19-11  +2        ['OK,Beaver,73932,Beaver County Memorial Hospital', 'OK,Durant,74701,Alliance Health - Durant']
OK    2022-06-05 08-48  -1        ['OK,Muskogee,74401,Saint Francis Hospital Muskogee']
OK    2022-06-08 05-42  +1        ['OK,Enid,73701,St Marys Regional Medical Center']
OK    2022-06-08 05-42  -1        ['OK,Ada,74820,Mercy Hospital - Ada']
OK    2022-06-09 04-15  +1        ['OK,Ada,74820,Mercy Hospital - Ada']
OK    2022-06-09 04-15  -1        ['OK,Hugo,74743,Choctaw Memorial Hospital']
OK    2022-06-10 04-15  +1        ['OK,Hugo,74743,Choctaw Memorial Hospital']
OK    2022-06-10 04-15  -1        ['OK,Elk City,73644,Grt Plains Regional Med Ctr']
OK    2022-06-11 04-15  +1        ['OK,Elk City,73644,Grt Plains Regional Med Ctr']
OK    2022-06-12 04-15  -3        ['OK,Pawhuska,74056,Pawhuska Hospital', 'OK,Tulsa,74104,Hillcrest Medical Center', 'OK,Yukon,73099,Wilson Medical']
OK    2022-06-14 04-15  +1        ['OK,Yukon,73099,Wilson Medical']
OK    2022-06-14 04-15  -1        ['OK,Poteau,74953,Eastern Oklahoma Medical Center']
OK    2022-06-15 04-15  +1        ['OK,Muskogee,74401,Saint Francis Hospital Muskogee']
OK    2022-06-15 04-15  -1        ['OK,Oklahoma City,73104,Ou Medical Center']
OK    2022-06-16 04-15  +1        ['OK,Stillwater,74074,Stillwater Medical Center - Pharm']
OK    2022-06-16 04-15  -1        ['OK,Stillwater,74074,Stillwater Med Ctr - Pharm']
OK    2022-06-17 04-15  +1        ['OK,Atoka,74525,Atoka Co Medical Center']
OK    2022-06-17 04-15  -1        ['OK,Beaver,73932,Beaver County Memorial Hospital']
OK    2022-06-18 04-15  +4        ['OK,El Reno,73036,Hc One Uc And Fam Prac - El Reno', 'OK,Okarche,73762,Hc One - Uc Fam Prac - Okarche', 'OK,Tuttle,73089,Hc One Uc - Fam Prac - Tuttle', 'OK,Yukon,73099,Hc One - Uc Fam Prac - Yukon']
OK    2022-06-18 04-15  -1        ['OK,Yukon,73099,Healthcare One Urgent Care']
OK    2022-06-21 04-15  +4        ['OK,Moore,73160,Classen Urgent Care- Moore', 'OK,Norman,73071,Classen Family Practice, Llc', 'OK,Oklahoma City,73104,Ou Medical Center', 'OK,Poteau,74953,Eastern Oklahoma Medical Center']
OK    2022-06-22 04-15  +1        ['OK,Tahlequah,74464,Northeastern Hlth System - Rx']
OK    2022-06-24 04-15  +1        ['OK,Tulsa,74104,Hillcrest Medical Center']
OK    2022-06-28 04-15  +1        ['OK,Beaver,73932,Beaver County Memorial Hospital']
OK    2022-06-28 04-15  -1        ['OK,Pryor,74361,Hillcrest Hospital - Pryor']
OK    2022-06-30 04-15  -1        ['OK,Antlers,74523,Pushmataha Hospital']
OK    2022-07-01 04-15  +2        ['OK,Antlers,74523,Pushmataha Hospital', 'OK,Pryor,74361,Hillcrest Hospital - Pryor']
OK    2022-07-03 14-40  +1        ['OK,Tulsa,74127,Osu Med Ctr']
OK    2022-07-05 04-15  -1        ['OK,Poteau,74953,Eastern Oklahoma Medical Center']
OK    2022-07-07 04-15  +2        ['OK,Pawhuska,74056,Pawhuska Hospital', 'OK,Tulsa,74133,Mcn Council Oak Comprehensive Hlth']
OK    2022-07-08 04-15  +1        ['OK,Idabel,74745,Mccurtain Memorial Hospital']
OK    2022-07-08 04-15  -3        ['OK,Elk City,73644,Grt Plains Regional Med Ctr', 'OK,Tahlequah,74464,Northeastern Hlth System - Rx', 'OK,Vinita,74301,Cherokee Nation Vinita Clinic']
OK    2022-07-11 04-15  -1        ['OK,Mangum,73554,Mangum Regional Medical Center']
OK    2022-07-12 04-15  +1        ['OK,Vinita,74301,Cherokee Nation Vinita Clinic']
OK    2022-07-12 04-15  -2        ['OK,Tulsa,74132,Tulsa Er And Hospital', 'OK,Woodward,73801,Alliance Health Woodward']
OK    2022-07-14 04-15  -1        ['OK,Durant,74701,Alliance Health - Durant']
OR    2022-03-03 10-04  +4        ['OR,Coos Bay,97420,Bay Area Hospital', 'OR,Portland,97213,Providence Portland Medical Center', 'OR,Portland,97227,Kaiser Permanente East Interstate 2', 'OR,Portland,97239,Oregon Health Science University']
OR    2022-03-08 14-40  +6        ['OR,Coos Bay,97420,Bay Clinic Pediatrics', 'OR,Enterprise,97828,Wallowa Memorial Hospital', 'OR,Pendleton,97801,St Anthony Hospital', 'OR,Portland,97225,Comprehensive Risk Reduction Clinic', 'OR,Sweet Home,97386,Ridgeway Health', 'OR,Tillamook,97141,Adventist Health Tillamook Hospital']
OR    2022-03-08 14-40  -1        ['OR,Portland,97227,Kaiser Permanente East Interstate 2']
OR    2022-03-16 18-51  +2        ['OR,Bend,97701,St Charles Medical Center - Ip Rx', 'OR,Portland,97227,Kaiser Permanente East Interstate 2']
OR    2022-03-16 18-51  -23       ['OR,Ashland,97520,Asante Ashland Community Hospital', 'OR,Baker City,97814,St Alphonsus Medical Center - Baker', 'OR,Bend,97701,St Charles Family Care - Bend East', 'OR,Bend,97701,St Charles Medical Center - Bend', 'OR,Coos Bay,97420,Bay Clinic Pediatrics', 'OR,Enterprise,97828,Wallowa Memorial Hospital', 'OR,Grants Pass,97527,Asante Three Rivers Medical Center', 'OR,John Day,97845,Blue Mountain Hospital', 'OR,Klamath Falls,97601,Klamath Health Partnership', 'OR,Klamath Falls,97601,Sky Lakes Medical Center', 'OR,La Grande,97850,Grande Ronde Hospital', 'OR,Ontario,97914,St Alphonsus Medical Center - Ontar', 'OR,Pendleton,97801,St Anthony Hospital', 'OR,Portland,97206,Golden Dawn Clinic Pharmacy', 'OR,Portland,97220,Omnicare Of Portland', 'OR,Portland,97225,Comprehensive Risk Reduction Clinic', 'OR,Roseburg,97470,Umpqua Community Health Center Dba', 'OR,Roseburg,97471,Evergreen Family Medicine', 'OR,Salem,97301,Salem Hospital', 'OR,Salem,97301,Salem Hospital Pharmacy', 'OR,Salem,97302,Salem Health', 'OR,Springfield,97477,Mckenzie Willamette Medical Center', 'OR,Sweet Home,97386,Ridgeway Health']
OR    2022-03-18 09-58  +5        ['OR,Albany,,Albany General Hospital', 'OR,Coos Bay,,Bay Area Hospital', 'OR,Corvallis,,Good Samaritan Hospital', 'OR,Lebanon,,Lebanon Community Hospital', 'OR,Portland,,Providence Portland Medical Center']
OR    2022-03-18 09-58  -5        ['OR,Albany,97321,Albany General Hospital', 'OR,Coos Bay,97420,Bay Area Hospital', 'OR,Corvallis,97330,Good Samaritan Hospital', 'OR,Lebanon,97355,Lebanon Community Hospital', 'OR,Portland,97213,Providence Portland Medical Center']
OR    2022-03-18 11-17  +5        ['OR,Albany,97321,Albany General Hospital', 'OR,Coos Bay,97420,Bay Area Hospital', 'OR,Corvallis,97330,Good Samaritan Hospital', 'OR,Lebanon,97355,Lebanon Community Hospital', 'OR,Portland,97213,Providence Portland Medical Center']
OR    2022-03-18 11-17  -5        ['OR,Albany,,Albany General Hospital', 'OR,Coos Bay,,Bay Area Hospital', 'OR,Corvallis,,Good Samaritan Hospital', 'OR,Lebanon,,Lebanon Community Hospital', 'OR,Portland,,Providence Portland Medical Center']
OR    2022-03-23 08-41  -1        ['OR,Tillamook,97141,Adventist Health Tillamook Hospital']
OR    2022-03-24 13-46  +1        ['OR,Tillamook,97141,Adventist Health Tillamook Hospital']
OR    2022-03-26 06-57  -1        ['OR,Portland,97213,Providence Portland Medical Center']
OR    2022-03-28 06-21  +1        ['OR,Portland,97213,Providence Portland Medical Center']
OR    2022-03-29 08-50  +1        ['OR,Ontario,97914,St Alphonsus Medical Center - Ontar']
OR    2022-04-02 06-05  +1        ['OR,Portland,97230,Kaiser Permanente Home Infusion Pha']
OR    2022-04-05 05-48  +2        ['OR,Hood River,97031,Prov Hood River Memorial Hospital', 'OR,Portland,97206,Golden Dawn Clinic Pharmacy']
OR    2022-04-13 09-20  +2        ['OR,Lincoln City,97367,Samaritan North Lincoln Hospital', 'OR,Newport,97365,Samaritan Pacific Communities Hospi']
OR    2022-04-14 09-18  +1        ['OR,Tualatin,97062,Legacy Employee Health Meridian Par']
OR    2022-04-14 09-18  -1        ['OR,Portland,97230,Kaiser Permanente Home Infusion Pha']
OR    2022-04-15 06-03  +5        ['OR,Gresham,97030,Legacy Mt Hood Medical Center', 'OR,Portland,97210,Legacy Health- Good Samaritan Apoth', 'OR,Portland,97227,Legacy Emanuel Hospitals', 'OR,Tualatin,97062,Legacy Meridian Park Medical Center', 'OR,Woodburn,97071,Legacy Medical Group Woodburn Healt']
OR    2022-04-15 06-03  -1        ['OR,Tualatin,97062,Legacy Employee Health Meridian Par']
OR    2022-04-20 05-27  +2        ['OR,Portland,97230,Kaiser Permanente Home Infusion Pha', 'OR,Seaside,97138,Providence Seaside Hospital']
OR    2022-04-22 05-26  +1        ['OR,Milwaukie,97222,Consonus Pharmacy']
OR    2022-04-28 09-22  +1        ['OR,Tualatin,97062,Legacy Employee Health Meridian Par']
OR    2022-04-29 05-13  +1        ['OR,Sweet Home,97386,Ridgeway Health']
OR    2022-04-29 05-13  -1        ['OR,Tualatin,97062,Legacy Meridian Park Medical Center']
OR    2022-04-30 05-15  +1        ['OR,Tualatin,97062,Legacy Meridian Park Medical Center']
OR    2022-05-05 09-49  +1        ['OR,Roseburg,97471,Angela Jones, Md Pc']
OR    2022-05-05 09-49  -1        ['OR,Bend,97701,St Charles Medical Center - Ip Rx']
OR    2022-05-07 05-45  -1        ['OR,Tualatin,97062,Legacy Employee Health Meridian Par']
OR    2022-05-12 07-16  +2        ['OR,Bend,97701,St Charles Medical Center - Ip Rx', 'OR,Hermiston,97838,Good Shepherd Medical Center']
OR    2022-05-12 07-16  -1        ['OR,Portland,97230,Kaiser Permanente Home Infusion Pha']
OR    2022-05-13 06-07  +2        ['OR,Bend,97702,St. Charles Med - Bend Urgent Care', 'OR,Portland,97225,Comprehensive Risk Reduction Clinic']
OR    2022-05-14 08-49  +1        ['OR,Roseburg,97432,Fresenius Medical Care']
OR    2022-05-17 05-27  +1        ['OR,Salem,97301,Salem Hospital']
OR    2022-05-18 05-40  +3        ['OR,Portland,97215,Drip Hydration', 'OR,Roseburg,97470,Umpqua Community Health Dba Aviva H', 'OR,Roseburg,97471,Mercy Medical Center - Roseburg']
OR    2022-05-19 05-25  +2        ['OR,La Pine,97739,St Charles Family Care - La Pine', 'OR,Roseburg,97471,Evergreen Family Medicine']
OR    2022-05-19 05-25  -1        ['OR,Roseburg,97471,Angela Jones, Md Pc']
OR    2022-05-21 05-54  +5        ['OR,Bend,97702,St Charles Family Care - Bend South', 'OR,Mcminnville,97128,Sunrise Family Clinic', 'OR,Pendleton,97801,St Anthony Hospital', 'OR,Prineville,97754,St Charles Medical Center - Prinevi', 'OR,Roseburg,97471,Angela Jones, Md Pc']
OR    2022-05-23 07-42  +1        ['OR,Burns,97720,Harney District Hospital']
OR    2022-05-24 05-46  +3        ['OR,Bend,97702,St Charles Urgent Care - Bend South', 'OR,La Pine,97739,St Charles Urgent Care - La Pine', 'OR,Prineville,97754,St Charles Urgent Care - Prineville']
OR    2022-05-24 05-46  -5        ['OR,Bend,97702,St Charles Family Care - Bend South', 'OR,La Pine,97739,St Charles Family Care - La Pine', 'OR,Prineville,97754,St Charles Medical Center - Prinevi', 'OR,Sweet Home,97386,Ridgeway Health', 'OR,Tualatin,97062,Legacy Meridian Park Medical Center']
