State Date       Time   Providers Details
TN    2022-05-07 05-45  -1        ['TN,Collierville,38017,Kroger Pharmacy 02500387']
TN    2022-05-09 05-08  -1        ['TN,Roan Mountain,37687,Roan Mountain Medical Center']
TN    2022-05-10 06-07  +1        ['TN,Collierville,38017,Kroger Pharmacy 02500387']
TN    2022-05-10 06-07  -2        ['TN,Memphis,38138,Kroger Pharmacy 02500419', 'TN,Nashville,37221,Kroger Pharmacy 02600527']
TN    2022-05-11 06-51  +2        ['TN,Chattanooga,37403,Homeless Health Care Center', 'TN,Memphis,38138,Kroger Pharmacy 02500419']
TN    2022-05-14 08-48  -1        ['TN,Cookeville,38501,Putnam County Health Department']
TN    2022-05-17 05-27  +1        ['TN,Nashville,37221,Kroger Pharmacy 02600527']
TN    2022-05-17 05-27  -2        ['TN,Arlington,38002,Kroger Pharmacy 02500440', 'TN,Brentwood,37027,Kroger Pharmacy 02600589']
TN    2022-05-18 05-40  -3        ['TN,Bluff City,37618,Bluff City Medical Center', 'TN,Collierville,38017,Kroger Pharmacy 02500387', 'TN,Nashville,37208,Community Pharmacy']
TN    2022-05-19 05-24  +4        ['TN,Arlington,38002,Kroger Pharmacy 02500440', 'TN,Brentwood,37027,Kroger Pharmacy 02600589', 'TN,Collierville,38017,Kroger Pharmacy 02500387', 'TN,White House,37188,Kroger Pharmacy 02600545']
TN    2022-05-20 05-59  +1        ['TN,Brentwood,37027,Physicians Urgent Care']
TN    2022-05-20 05-59  -1        ['TN,Brentwood,37027,Kroger Pharmacy 02600596']
TN    2022-05-21 05-54  +1        ['TN,Brentwood,37027,Kroger Pharmacy 02600596']
TN    2022-05-24 05-43  +1        ['TN,Cookeville,38501,Putnam County Health Department']
TN    2022-05-25 05-39  +1        ['TN,Knoxville,37934,Urgent Family Care, Pllc']
TN    2022-05-25 05-39  -2        ['TN,Millington,38054,Nbhc Nsa Mid-South Millington Tn', 'TN,Nashville,37208,Metropolitan Nashville Gen Hospital']
TN    2022-05-26 10-27  +8        ['TN,Brentwood,37027,Vanderbilt Hth Wlk In Clin Brentwd', 'TN,Franklin,37064,Vanderbilt Hth Wlk In Clin Franklin', 'TN,Franklin,37067,Vanderbilt Hth Wlk In Clin Cool Spr', 'TN,Hendersonville,37075,Vanderbilt Hth Wlk In Clin Hndrsnvl', 'TN,Mt Juliet,37122,Vanderbilt Hth Wlk In Clin Mt Jliet', 'TN,Nashville,37204,Vanderbilt Hth Wlk In Clin Melrose', 'TN,Nolensville,37135,Vanderbilt Hth Wlk In Clin Nolensvl', 'TN,Spring Hill,37174,Vanderbilt Hth Wlk In Clin Sprg Hil']
TN    2022-05-26 10-27  -1        ['TN,Collierville,38017,Kroger Pharmacy 02500387']
TN    2022-05-27 05-48  +1        ['TN,Nashville,37212,Vanderbilt Hth Wlk In Clin Belcourt']
TN    2022-05-27 05-48  -1        ['TN,Franklin,37067,Vanderbilt Hth Wlk In Clin Cool Spr']
TN    2022-05-28 05-34  +4        ['TN,Collierville,38017,Kroger Pharmacy 02500387', 'TN,Franklin,37067,Vanderbilt Hth Wlk In Clin Cool Spr', 'TN,Nashville,37208,Community Pharmacy', 'TN,Nashville,37208,Metropolitan Nashville Gen Hospital']
TN    2022-06-02 07-53  +2        ['TN,Mcminnville,37110,Infinity Family Health Llc', 'TN,Ripley,38063,Syed A A Zaidi Md Pllc']
TN    2022-06-02 07-53  -1        ['TN,Brentwood,37027,Kroger Pharmacy 02600596']
TN    2022-06-03 08-49  -1        ['TN,Arlington,38002,Kroger Pharmacy 02500463']
TN    2022-06-04 19-10  +2        ['TN,Arlington,38002,Kroger Pharmacy 02500463', 'TN,Brentwood,37027,Kroger Pharmacy 02600596']
TN    2022-06-07 05-36  -2        ['TN,Arlington,38002,Kroger Pharmacy 02500463', 'TN,Cookeville,38501,Putnam County Health Department']
TN    2022-06-11 04-15  +1        ['TN,Arlington,38002,Kroger Pharmacy 02500463']
TN    2022-06-11 04-15  -1        ['TN,Nashville,37208,Community Pharmacy']
TN    2022-06-14 04-15  +1        ['TN,Clifton,38425,Bethesda Clinic, Llc']
TN    2022-06-14 04-15  -1        ['TN,Savannah,38372,Hardin County Regional Hc']
TN    2022-06-16 04-15  -1        ['TN,Ripley,38063,Syed A A Zaidi Md Pllc']
TN    2022-06-17 04-15  +1        ['TN,Decatur,37322,R Shane Roberts, Md']
TN    2022-06-17 04-15  -14       ['TN,Bellevue,37221,Walgreens Store #04346', 'TN,Clarksville,37043,Walgreens Store #04313', 'TN,Franklin,37067,Walgreens Store #06105', 'TN,Gallatin,37066,Walgreens Store #05064', 'TN,Hendersonville,37075,Walgreens Store #03365', 'TN,Hermitage,37076,Walgreens Store #05065', 'TN,La Vergne,37086,Walgreens Store #06039', 'TN,Lebanon,37087,Walgreens Store #05953', 'TN,Murfreesboro,37128,Walgreens Store #06277', 'TN,Nashville,37205,Walgreens Store #05166', 'TN,Nashville,37211,Walgreens Store #04872', 'TN,Nashville,37214,Walgreens Store #03401', 'TN,Nashville,37216,Walgreens Store #05028', 'TN,Smyrna,37167,Walgreens Store #06676']
TN    2022-06-18 04-15  +1        ['TN,Cookeville,38501,Putnam County Health Department']
TN    2022-06-21 04-15  +15       ['TN,Bellevue,37221,Walgreens Store #04346', 'TN,Clarksville,37043,Walgreens Store #04313', 'TN,Franklin,37067,Walgreens Store #06105', 'TN,Gallatin,37066,Walgreens Store #05064', 'TN,Hendersonville,37075,Walgreens Store #03365', 'TN,Hermitage,37076,Walgreens Store #05065', 'TN,La Vergne,37086,Walgreens Store #06039', 'TN,Lebanon,37087,Walgreens Store #05953', 'TN,Murfreesboro,37128,Walgreens Store #06277', 'TN,Nashville,37205,Walgreens Store #05166', 'TN,Nashville,37211,Walgreens Store #04872', 'TN,Nashville,37214,Walgreens Store #03401', 'TN,Nashville,37216,Walgreens Store #05028', 'TN,Savannah,38372,Hardin County Regional Hc', 'TN,Smyrna,37167,Walgreens Store #06676']
TN    2022-06-22 04-15  -2        ['TN,Lascassas,37085,Lascassas Drugs Llc', 'TN,Spring Hill,37174,Vanderbilt Hth Wlk In Clin Sprg Hil']
TN    2022-06-24 04-15  -1        ['TN,Knoxville,37934,Urgent Family Care, Pllc']
TN    2022-06-25 04-15  +1        ['TN,Spring Hill,37174,Vanderbilt Hth Wlk In Clin Sprg Hil']
TN    2022-06-25 04-15  -1        ['TN,Nashville,37208,Metropolitan Nashville Gen Hospital']
TN    2022-06-28 04-15  +1        ['TN,Lascassas,37085,Lascassas Drugs Llc']
TN    2022-07-01 04-15  +2        ['TN,Knoxville,37934,Urgent Family Care, Pllc', 'TN,Ripley,38063,Syed A A Zaidi Md Pllc']
TN    2022-07-01 04-15  -14       ['TN,Bellevue,37221,Walgreens Store #04346', 'TN,Clarksville,37043,Walgreens Store #04313', 'TN,Franklin,37067,Walgreens Store #06105', 'TN,Gallatin,37066,Walgreens Store #05064', 'TN,Hendersonville,37075,Walgreens Store #03365', 'TN,Hermitage,37076,Walgreens Store #05065', 'TN,La Vergne,37086,Walgreens Store #06039', 'TN,Lebanon,37087,Walgreens Store #05953', 'TN,Murfreesboro,37128,Walgreens Store #06277', 'TN,Nashville,37205,Walgreens Store #05166', 'TN,Nashville,37211,Walgreens Store #04872', 'TN,Nashville,37214,Walgreens Store #03401', 'TN,Nashville,37216,Walgreens Store #05028', 'TN,Smyrna,37167,Walgreens Store #06676']
TN    2022-07-07 04-15  -1        ['TN,Nashville,37221,Cvs Store #06398']
TN    2022-07-09 04-15  +1        ['TN,Nashville,37208,Community Pharmacy']
TN    2022-07-12 04-15  +14       ['TN,Bellevue,37221,Walgreens Store #04346', 'TN,Clarksville,37043,Walgreens Store #04313', 'TN,Franklin,37067,Walgreens Store #06105', 'TN,Gallatin,37066,Walgreens Store #05064', 'TN,Hendersonville,37075,Walgreens Store #03365', 'TN,Hermitage,37076,Walgreens Store #05065', 'TN,La Vergne,37086,Walgreens Store #06039', 'TN,Lebanon,37087,Walgreens Store #05953', 'TN,Murfreesboro,37128,Walgreens Store #06277', 'TN,Nashville,37205,Walgreens Store #05166', 'TN,Nashville,37211,Walgreens Store #04872', 'TN,Nashville,37214,Walgreens Store #03401', 'TN,Nashville,37216,Walgreens Store #05028', 'TN,Smyrna,37167,Walgreens Store #06676']
TN    2022-07-12 04-15  -1        ['TN,Lascassas,37085,Lascassas Drugs Llc']
TX    2022-03-30 09-48  -162      ['TX,Alice,78332,Community Action Health Center', 'TX,Allen,75002,Cvs Store #01104', 'TX,Allen,75002,Cvs Store #17548', 'TX,Arlington,76011,Walgreens Store #02537', 'TX,Arlington,76016,Cvs Store #04794', 'TX,Austin,78703,Cvs Store #06964', 'TX,Austin,78717,Cvs Store #00526', 'TX,Austin,78741,Commcare Se Hlth + Wellness Ctr', 'TX,Austin,78745,Cvs Store #00213', 'TX,Austin,78749,Cvs Store #08387', 'TX,Austin,78749,Walgreens Store #04458', 'TX,Austin,78750,Cvs Store #08322', 'TX,Austin,78753,Cvs Store #07442', 'TX,Austin,78757,Walgreens Store #11271', 'TX,Azle,76020,Cvs Store #07467', 'TX,Baytown,77520,Cvs Store #06746', 'TX,Beaumont,77706,Cvs Store #08351', 'TX,Bedford,76021,Cvs Store #07462', 'TX,Buda,78610,Cvs Store #10535', 'TX,Carrollton,75010,Cvs Store #07196', 'TX,Castle Hills,78213,Cvs Store #07306', 'TX,Cedar Hill,75104,Cvs Store #07491', 'TX,Conroe,77301,Walgreens Store #07287', 'TX,Corpus Christ,78415,Coastal Bend Wellness Foundation', 'TX,Corpus Christi,78411,Cvs Store #06991', 'TX,Corpus Christi,78413,Cvs Store #02580', 'TX,Crossroads,76227,Cvs Store #10138', 'TX,Crowley,76036,Cvs Store #07601', 'TX,Cypress,77429,Cvs Store #01339', 'TX,Cypress,77429,Cvs Store #04397', 'TX,Cypress,77429,Walgreens Store #09946', 'TX,Cypress,77433,Cvs Store #10906', 'TX,Dallas,75202,Cvs Store #05314', 'TX,Dallas,75204,Cvs Store #10351', 'TX,Dallas,75206,Walgreens Store #07334', 'TX,Dallas,75209,Cvs Store #07412', 'TX,Dallas,75214,Cvs Store #02979', 'TX,Dallas,75225,Cvs Store #04985', 'TX,Dallas,75230,Cvs Store #07288', 'TX,Deer Park,77536,Cvs Store #03699', 'TX,Denton,76205,Cvs Store #17228', 'TX,Denton,76210,Cvs Store #05962', 'TX,Dickinson,77539,Walgreens Store #09165', 'TX,El Paso,79903,Walgreens Store #15036', 'TX,El Paso,79915,Walgreens Store #06753', 'TX,El Paso,79924,Walgreens Store #10414', 'TX,El Paso,79936,Walgreens Store #06498', 'TX,El Paso,79938,Walgreens Store #13125', 'TX,Flower Mound,75028,Cvs Store #01745', 'TX,Flower Mound,75028,Cvs Store #16847', 'TX,Forney,75126,Cvs Store #03197', 'TX,Fort Worth,76107,Cvs Store #07237', 'TX,Fort Worth,76132,Cvs Store #07801', 'TX,Friendswood,77546,Walgreens Store #09507', 'TX,Frisco,75033,Cvs Store #17403', 'TX,Frisco,75034,Cvs Store #07825', 'TX,Frisco,75034,Cvs Store #16889', 'TX,Garland,75040,Cvs Store #07824', 'TX,Georgetown,78628,Cvs Store #08323', 'TX,Grand Prairie,75052,Cvs Store #07809', 'TX,Grapevine,76051,Cvs Store #03708', 'TX,Helotes,78023,Cvs Store #08990', 'TX,Houston,77006,Cvs Store #07162', 'TX,Houston,77009,Walgreens Store #12069', 'TX,Houston,77013,Walgreens Store #07289', 'TX,Houston,77025,Cvs Store #06240', 'TX,Houston,77054,Walgreens Store #10818', 'TX,Houston,77056,Cvs Store #07753', 'TX,Houston,77058,Cvs Store #07286', 'TX,Houston,77062,Walgreens Store #07005', 'TX,Houston,77066,Walgreens Store #09291', 'TX,Houston,77069,Cvs Store #07154', 'TX,Houston,77070,Walgreens Store #09473', 'TX,Houston,77071,Walgreens Store #04105', 'TX,Houston,77079,Cvs Store #01753', 'TX,Houston,77080,Walgreens Store #06668', 'TX,Houston,77082,Walgreens Store #07722', 'TX,Houston,77088,Walgreens Store #04021', 'TX,Houston,77089,Walgreens Store #02115', 'TX,Houston,77095,Cvs Store #03190', 'TX,Humble,77396,Cvs Store #07151', 'TX,Hurst,76053,Cvs Store #16892', 'TX,Irving,75038,Cvs Store #00015', 'TX,Katy,77449,Cvs Store #03702', 'TX,Katy,77494,Cvs Store #06747', 'TX,Keller,76248,Cvs Store #03134', 'TX,Kingwood,77345,Cvs Store #07522', 'TX,Kyle,78640,Walgreens Store #12517', 'TX,La Marque,77568,Walgreens Store #05833', 'TX,Lakeway,78734,Cvs Store #00080', 'TX,Lantana,76226,Cvs Store #05002', 'TX,Laredo,78041,Gateway Community Hlth Ctr Inc', 'TX,League City,77573,Cvs Store #07821', 'TX,Little Elm,75068,Cvs Store #08336', 'TX,Mansfield,76063,Cvs Store #03180', 'TX,Mckinney,75070,Cvs Store #00334', 'TX,Mckinney,75070,Cvs Store #08321', 'TX,Mesquite,75150,Cvs Store #05869', 'TX,Midland,79701,Cvs Store #04356', 'TX,Midland,79707,Cvs Store #04715', 'TX,Missouri City,77459,Cvs Store #08445', 'TX,Missouri City,77459,Walgreens Store #07721', 'TX,Nederland,77627,Cvs Store #07477', 'TX,North Richland Hills,76180,Cvs Store #02976', 'TX,North Richland Hills,76180,Walgreens Store #06631', 'TX,Odessa,79762,Cvs Store #05647', 'TX,Orange,77630,Cvs Store #06374', 'TX,Pasadena,77502,Walgreens Store #05766', 'TX,Pasadena,77504,Walgreens Store #07073', 'TX,Pearland,77581,Cvs Store #05877', 'TX,Pearland,77581,Walgreens Store #07534', 'TX,Pearland,77584,Cvs Store #05807', 'TX,Pflugerville,78660,Cvs Store #10106', 'TX,Pflugerville,78660,Walgreens Store #11568', 'TX,Plano,75023,Cvs Store #08393', 'TX,Plano,75025,Cvs Store #03724', 'TX,Plano,75093,Cvs Store #16890', 'TX,Plano,75093,Walgreens Store #12907', 'TX,Porter,77365,Cvs Store #07435', 'TX,Porter,77365,Walgreens Store #06932', 'TX,Portland,78374,Cvs Store #07220', 'TX,Princeton,75407,Cvs Store #10016', 'TX,Prosper,75078,Cvs Store #02876', 'TX,Red Oak,75154,Cvs Store #07675', 'TX,Richardson,75080,Cvs Store #07156', 'TX,Richmond,77407,Walgreens Store #01169', 'TX,Richmond,77469,Cvs Store #03701', 'TX,Richmond,77469,Richmond Center', 'TX,Richmond,77469,Walgreens Store #01199', 'TX,Roanoke,76262,Cvs Store #10487', 'TX,Rockwall,75087,Cvs Store #08337', 'TX,Round Rock,78664,Cvs Store #07827', 'TX,Round Rock,78664,Walgreens Store #07310', 'TX,Round Rock,78665,Cvs Store #06690', 'TX,Round Rock,78665,Walgreens Store #10232', 'TX,Rowlett,75088,Cvs Store #07431', 'TX,Saginaw,76179,Cvs Store #07603', 'TX,San Antonio,78211,Centromed - Palo Alto Clinic', 'TX,San Antonio,78218,Walgreens Store #03368', 'TX,San Antonio,78221,Cvs Store #07403', 'TX,San Antonio,78244,Cvs Store #05512', 'TX,San Antonio,78250,Cvs Store #01057', 'TX,San Antonio,78251,Cvs Store #05857', 'TX,San Antonio,78253,Cvs Store #07000', 'TX,San Antonio,78257,Cvs Store #05872', 'TX,San Antonio,78258,Cvs Store #03551', 'TX,San Antonio,78258,Cvs Store #03894', 'TX,San Antonio,78261,Cvs Store #02263', 'TX,San Juan,78589,Nuestra Clinica Del Valle Womens Hc', 'TX,Schertz,78154,Cvs Store #07816', 'TX,Seabrook,77586,Cvs Store #07465', 'TX,Spring,77373,Cvs Store #05977', 'TX,Spring,77379,Cvs Store #08335', 'TX,Spring,77380,Cvs Store #07108', 'TX,Spring,77388,Cvs Store #00019', 'TX,Sugar Land,77479,Cvs Store #05907', 'TX,Sugar Land,77498,Walgreens Store #06855', 'TX,The Woodlands,77381,Walgreens Store #09602', 'TX,The Woodlands,77384,Cvs Store #10140', 'TX,Tomball,77375,Cvs Store #00285', 'TX,Watauga,76148,Cvs Store #16891', 'TX,Wylie,75098,Cvs Store #03292']
TX    2022-03-31 08-52  +4        ['TX,Houston,77072,Walgreens Store #05390', 'TX,Houston,77084,Walgreens Store #06909', 'TX,Plano,75093,Cvs Store #16890', 'TX,San Antonio,78202,Walgreens Store #04160']
TX    2022-04-01 06-55  +1        ['TX,Austin,78741,Commcare Se Hlth  Wellness Ctr']
TX    2022-04-01 06-55  -1        ['TX,Austin,78741,Commcare Se Hlth + Wellness Ctr']
TX    2022-04-03 05-52  -1        ['TX,Eagle Pass,78852,United Medical Centers Inc']
TX    2022-04-04 05-38  -1        ['TX,Dallas,75235,Dallas County-Mobile Clinic 6']
TX    2022-04-04 08-57  +2        ['TX,Dallas,75235,Dallas County-Mobile Clinic 6', 'TX,Eagle Pass,78852,United Medical Centers Inc']
TX    2022-04-04 12-09  -1        ['TX,Eagle Pass,78852,United Medical Centers Inc']
TX    2022-04-05 05-48  +2        ['TX,Dallas,75233,Walgreens Store #06197', 'TX,Fort Worth,76133,Walgreens Store #04858']
TX    2022-04-05 05-48  -1        ['TX,Laredo,78041,Gateway Community Hlth Ctr Inc']
TX    2022-04-06 05-45  -5        ['TX,Dallas,75233,Walgreens Store #06197', 'TX,Fort Worth,76133,Walgreens Store #04858', 'TX,Houston,77072,Walgreens Store #05390', 'TX,Houston,77084,Walgreens Store #06909', 'TX,San Antonio,78202,Walgreens Store #04160']
TX    2022-04-07 05-34  +1        ['TX,Laredo,78041,Gateway Community Hlth Ctr Inc']
TX    2022-04-12 07-07  -2        ['TX,Austin,78741,Commcare Se Hlth  Wellness Ctr', 'TX,Houston,77088,Walgreens Store #04021']
TX    2022-04-14 06-54  +10       ['TX,Austin,78752,Louis Appel Md Pcc Camino', 'TX,Dallas,75212,Lbu W Dallas', 'TX,Dallas,75233,Walgreens Store #06197', 'TX,Fort Worth,76133,Walgreens Store #04858', 'TX,Houston,77024,Walgreens Store #21388', 'TX,Houston,77072,Walgreens Store #05390', 'TX,Houston,77084,Walgreens Store #06909', 'TX,Katy,77449,Walgreens Store #21387', 'TX,Levelland,79336,South Plains Rural Hlth Services', 'TX,San Antonio,78202,Walgreens Store #04160']
TX    2022-04-15 06-04  +1        ['TX,Houston,77088,Walgreens Store #04021']
TX    2022-04-19 05-39  -1        ['TX,Dallas,75235,Dallas County-Mobile Clinic 6']
TX    2022-04-21 05-29  +1        ['TX,Fort Worth,76114,North Texas Area Community Health C']
TX    2022-04-22 11-14  +1        ['TX,Dallas,75235,Dallas County-Mobile Clinic 6']
TX    2022-04-26 05-21  -1        ['TX,El Paso,79918,William Beaumont Army Medical Cente']
TX    2022-04-29 05-14  +1        ['TX,El Paso,79918,William Beaumont Army Medical Cente']
TX    2022-05-11 06-51  +1        ['TX,El Paso,79905,Naftzger Clinic']
TX    2022-05-13 06-07  -1        ['TX,El Paso,79918,William Beaumont Army Medical Cente']
TX    2022-05-16 05-54  -3        ['TX,Dyess Afb,79607,7Th Mdss/Sgsm', 'TX,Goodfellow Afb,76908,17Th Medical Group', 'TX,Randolph Afb,78150,Randolph Afb']
TX    2022-05-18 05-40  +2        ['TX,Garland,75042,Walgreens Store #04267', 'TX,Humble,77396,Walgreens Store #09601']
TX    2022-05-19 05-24  +2        ['TX,Dallas,75217,Walgreens Store #11645', 'TX,Longview,75601,Wellness Pointe - Materials Mgmt']
TX    2022-05-21 05-54  +1        ['TX,Longview,75601,Wellness Pointe - Materials Mgt']
TX    2022-05-21 05-54  -1        ['TX,Longview,75601,Wellness Pointe - Materials Mgmt']
TX    2022-05-25 05-39  +1        ['TX,El Paso,79918,William Beaumont Army Medical Cente']
TX    2022-05-26 10-27  +1        ['TX,El Paso,79915,Centro San Vicente']
TX    2022-06-04 19-10  -1        ['TX,Dallas,75235,Dallas County-Mobile Clinic 6']
TX    2022-06-07 05-36  +1        ['TX,Austin,78741,Commcare Se Hlth  Wellness Ctr']
TX    2022-06-07 05-36  -1        ['TX,Corpus Christ,78415,Coastal Bend Wellness Foundation']
TX    2022-06-10 04-15  +1        ['TX,Dallas,75235,Dallas County-Mobile Clinic 6']
TX    2022-06-17 04-15  +1        ['TX,Corpus Christ,78415,Coastal Bend Wellness Foundation']
TX    2022-06-17 04-15  -50       ['TX,Arlington,76011,Walgreens Store #02537', 'TX,Austin,78749,Walgreens Store #04458', 'TX,Austin,78757,Walgreens Store #11271', 'TX,Conroe,77301,Walgreens Store #07287', 'TX,Cypress,77429,Walgreens Store #09946', 'TX,Dallas,75206,Walgreens Store #07334', 'TX,Dallas,75233,Walgreens Store #06197', 'TX,Dickinson,77539,Walgreens Store #09165', 'TX,El Paso,79903,Walgreens Store #15036', 'TX,El Paso,79915,Walgreens Store #06753', 'TX,El Paso,79924,Walgreens Store #10414', 'TX,El Paso,79936,Walgreens Store #06498', 'TX,El Paso,79938,Walgreens Store #13125', 'TX,Fort Worth,76133,Walgreens Store #04858', 'TX,Friendswood,77546,Walgreens Store #09507', 'TX,Garland,75042,Walgreens Store #04267', 'TX,Houston,77009,Walgreens Store #12069', 'TX,Houston,77013,Walgreens Store #07289', 'TX,Houston,77024,Walgreens Store #21388', 'TX,Houston,77054,Walgreens Store #10818', 'TX,Houston,77062,Walgreens Store #07005', 'TX,Houston,77066,Walgreens Store #09291', 'TX,Houston,77070,Walgreens Store #09473', 'TX,Houston,77071,Walgreens Store #04105', 'TX,Houston,77072,Walgreens Store #05390', 'TX,Houston,77080,Walgreens Store #06668', 'TX,Houston,77082,Walgreens Store #07722', 'TX,Houston,77084,Walgreens Store #06909', 'TX,Houston,77088,Walgreens Store #04021', 'TX,Houston,77089,Walgreens Store #02115', 'TX,Humble,77396,Walgreens Store #09601', 'TX,Kyle,78640,Walgreens Store #12517', 'TX,La Marque,77568,Walgreens Store #05833', 'TX,Levelland,79336,South Plains Rural Hlth Services', 'TX,Missouri City,77459,Walgreens Store #07721', 'TX,North Richland Hills,76180,Walgreens Store #06631', 'TX,Pasadena,77502,Walgreens Store #05766', 'TX,Pasadena,77504,Walgreens Store #07073', 'TX,Pearland,77581,Walgreens Store #07534', 'TX,Pflugerville,78660,Walgreens Store #11568', 'TX,Plano,75093,Walgreens Store #12907', 'TX,Porter,77365,Walgreens Store #06932', 'TX,Richmond,77407,Walgreens Store #01169', 'TX,Richmond,77469,Walgreens Store #01199', 'TX,Round Rock,78664,Walgreens Store #07310', 'TX,Round Rock,78665,Walgreens Store #10232', 'TX,San Antonio,78202,Walgreens Store #04160', 'TX,San Antonio,78218,Walgreens Store #03368', 'TX,Sugar Land,77498,Walgreens Store #06855', 'TX,The Woodlands,77381,Walgreens Store #09602']
TX    2022-06-21 04-15  +49       ['TX,Arlington,76011,Walgreens Store #02537', 'TX,Austin,78749,Walgreens Store #04458', 'TX,Austin,78757,Walgreens Store #11271', 'TX,Conroe,77301,Walgreens Store #07287', 'TX,Cypress,77429,Walgreens Store #09946', 'TX,Dallas,75206,Walgreens Store #07334', 'TX,Dallas,75233,Walgreens Store #06197', 'TX,Dickinson,77539,Walgreens Store #09165', 'TX,El Paso,79903,Walgreens Store #15036', 'TX,El Paso,79915,Walgreens Store #06753', 'TX,El Paso,79924,Walgreens Store #10414', 'TX,El Paso,79936,Walgreens Store #06498', 'TX,El Paso,79938,Walgreens Store #13125', 'TX,Fort Worth,76133,Walgreens Store #04858', 'TX,Friendswood,77546,Walgreens Store #09507', 'TX,Garland,75042,Walgreens Store #04267', 'TX,Houston,77009,Walgreens Store #12069', 'TX,Houston,77013,Walgreens Store #07289', 'TX,Houston,77024,Walgreens Store #21388', 'TX,Houston,77054,Walgreens Store #10818', 'TX,Houston,77062,Walgreens Store #07005', 'TX,Houston,77066,Walgreens Store #09291', 'TX,Houston,77070,Walgreens Store #09473', 'TX,Houston,77071,Walgreens Store #04105', 'TX,Houston,77072,Walgreens Store #05390', 'TX,Houston,77080,Walgreens Store #06668', 'TX,Houston,77082,Walgreens Store #07722', 'TX,Houston,77084,Walgreens Store #06909', 'TX,Houston,77088,Walgreens Store #04021', 'TX,Houston,77089,Walgreens Store #02115', 'TX,Humble,77396,Walgreens Store #09601', 'TX,Kyle,78640,Walgreens Store #12517', 'TX,La Marque,77568,Walgreens Store #05833', 'TX,Missouri City,77459,Walgreens Store #07721', 'TX,North Richland Hills,76180,Walgreens Store #06631', 'TX,Pasadena,77502,Walgreens Store #05766', 'TX,Pasadena,77504,Walgreens Store #07073', 'TX,Pearland,77581,Walgreens Store #07534', 'TX,Pflugerville,78660,Walgreens Store #11568', 'TX,Plano,75093,Walgreens Store #12907', 'TX,Porter,77365,Walgreens Store #06932', 'TX,Richmond,77407,Walgreens Store #01169', 'TX,Richmond,77469,Walgreens Store #01199', 'TX,Round Rock,78664,Walgreens Store #07310', 'TX,Round Rock,78665,Walgreens Store #10232', 'TX,San Antonio,78202,Walgreens Store #04160', 'TX,San Antonio,78218,Walgreens Store #03368', 'TX,Sugar Land,77498,Walgreens Store #06855', 'TX,The Woodlands,77381,Walgreens Store #09602']
