Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date
Weis Markets Inc,1130 MAE STREET,Weis Pharmacy #67,HUMMELSTOWN,DAUPHIN,PA,17036,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,120,,
BROOKSHIRES PHARMACY 45 JASPER,1125 S WHEELER ST,,JASPER,JASPER,TX,75951,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
CVS Store #00971,150 GRANITE STREET,CVS Pharmacy,WESTERLY,WASHINGTON,RI,02891,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,,
BROOKSHIRE GROCERY COMPANY,675 E SUNSET BLVD,,CELINA,COLLIN,TX,75009,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
Weis Markets Inc,1916 LYCOMING CREEK ROAD,Weis Pharmacy #52,WILLIAMSPORT,LYCOMING,PA,17701,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,
Brookshire Grocery Company,501 E HIGHWAY 199,BROOKSHIRE PHARMACY # 126,SPRINGTOWN,PARKER,TX,76082,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
Giant Eagle Inc.,331 Washington Road,Giant Eagle Pharmacy #0039,Washington,WASHINGTON,PA,15301,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,,
Weis Markets Inc,331 N READING ROAD,Weis Pharmacy #79,EPHRATA,LANCASTER,PA,17522,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,,
BEST VALUE WEST PHARMACY,124 W RENFRO St,,BURLESON,JOHNSON,TX,76028,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,
RICHLANDS PHARMACY,2625 FRONT ST,,RICHLANDS,TAZEWELL,VA,24641,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,
DRUGCO PHARMACY,139 ELAMS RD,,LITTLETON,HALIFAX,NC,27850,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
HARVEST DRUG and GIFT,4426 Kell Blvd,,Wichita Falls,WICHITA,TX,76309,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,
SILER CITY PHARMACY LLC,202 EAST RALEIGH STREET,,SILER CITY,CHATHAM,NC,27344,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,
DRUGCO DISCOUNT PHARMACY,312 ACADEMY ST S,,AHOSKIE,HERTFORD,NC,27910,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
ONEALS DRUG STORE,633 NC HIGHWAY 33 E,,CHOCOWINITY,BEAUFORT,NC,27817,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,
ONEALS DRUG STORE,633 NC HIGHWAY 33 E,,CHOCOWINITY,BEAUFORT,NC,27817,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,0,,
Condo Pharmacy,28 Montcalm Ave,,Plattsburgh,CLINTON,NY,12901,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,35,01/02/2022 12:00:00 AM
DRUGCO DISCOUNT PHARMACY,1507 N MAIN ST,,TARBORO,EDGECOMBE,NC,27886,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
EAGLE PHARMACY,1404 S MAIN ST,,LINDALE,SMITH,TX,75771,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,
SHEEHANS PHARMACY,79 EAST CAREY ST,,PLAINS,LUZERNE,PA,18705,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,60,12/30/2021 12:00:00 AM
WINCHESTER MED CTR INC,1840 AMHERST ST,,WINCHESTER,WINCHESTER CITY,VA,22601,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/31/2021 12:00:00 AM
Lees Creek Pharmacy,711 New Leicester Hwy,,Asheville,BUNCOMBE,NC,28806,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,
Walgreens Store #10402,11745 ROUSBY HALL RD,,LUSBY,CALVERT,MD,20657,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,,
Walgreens Store #10345,7628 PENN AVE,,PITTSBURGH,ALLEGHENY,PA,15221,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,100,,
Walgreens Store #10476,1583 ATWOOD AVE,,JOHNSTON,PROVIDENCE,RI,02919,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,140,,
Walgreens Store #10506,2270 US HIGHWAY 17,,RICHMOND HILL,BRYAN,GA,31324,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,380,,
Walgreens Store #10512,720 E RIDGE RD,,ROCHESTER,MONROE,NY,14621,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
Walgreens Store #07520,429 AVE BARBOSA,,SAN JUAN,San Juan,PR,00923,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/25/2021 12:00:00 AM,20,,
Walgreens Store #11725,2070 W OAKLAWN RD,,PLEASANTON,ATASCOSA,TX,78064,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,220,,
Baptist Health Medical Center - LR,9601 BAPTISIT HEALTH DR,,LITTLE ROCK,PULASKI,AR,72205,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,,
OLIVE VIEW UCLA MEDICAL CENTER,14445 OLIVE VIEW DR Room1C-101,Attention IN-Patient PHARMACY,LOS ANGELES,LOS ANGELES,CA,91342,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,48,48,01/02/2022 12:00:00 AM
MARTIN LUTHER KING JR. COMMUNITY HO,1680 E 120TH ST,,LOS ANGELES,LOS ANGELES,CA,90059,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,,
MARTIN LUTHER KING JR. COMMUNITY HO,1680 E 120TH ST,,LOS ANGELES,LOS ANGELES,CA,90059,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/28/2021 12:00:00 AM,20,,
HARTFORD HOSPITAL/MAIN HOSPITAL,75 Jefferson St,,Hartford,HARTFORD,CT,06115,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,380,0,01/02/2022 12:00:00 AM
MANCHESTER MEMORIAL HOSPITAL,71 Haynes,BSMT,MANCHESTER,HARTFORD,CT,06040,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,40,,
MIDDLESEX HOSPITAL,28 CRESCENT ST,,MIDDLETOWN,MIDDLESEX,CT,06457-3654,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM
UNIVERSITY OF ILLINOIS HOSPITAL,912 S PAULINA ST,Room C323,CHICAGO,COOK,IL,60612-4333,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,96,72,12/31/2021 12:00:00 AM
MAYO CLINIC,4500 SAN PABLO ROAD,,JACKSONVILLE,DUVAL,FL,32224,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,120,,
IUH ARNETT HOSPITAL,"5165 MCCARTY LANE, ROOM AG320",ATTN: HOSP INPATIENT PHARM,LAFAYETTE,TIPPECANOE,IN,47905,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
COMMUNITY HOSPITAL MUNSTER,901 MACARTHUR BLVD,Pharmacy,MUNSTER,LAKE,IN,46321,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,20,12/30/2021 12:00:00 AM
RIVERVIEW HOSPITAL,395 WESTFIELD ROAD,Attn: Inpatient Pharmacy,NOBLESVILLE,HAMILTON,IN,46060,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,,
METHODIST HOSPITALS - NORTHLAKE,600 GRANT STREET,,GARY,LAKE,IN,46402,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
UNIV OF IOWA HOSPITALS CLINICS,200 HAWKINS DRIVE,CC 101GH PHARMACY,IOWA CITY,JOHNSON,IA,52242,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,72,,
ST LUKES PHARMACY CENTRAL BOISE,800 E PARK BLVD,STE 150,BOISE,ADA,ID,83712,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,264,54,12/31/2021 12:00:00 AM
ST LUKES PHARMACY CENTRAL BOISE,800 E PARK BLVD,STE 150,BOISE,ADA,ID,83712,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,264,54,12/31/2021 12:00:00 AM
HUTCHINSON CLINIC PHARMACY,2101 N WALDRON ST,,HUTCHINSON,RENO,KS,67502,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,0,12/23/2021 12:00:00 AM
CRMC MED- PRIMARY CARE CNTR,1400 W 4TH ST,100,COFFEYVILLE,MONTGOMERY,KS,67337,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,24,12/30/2021 12:00:00 AM
UGL Family Health Center Marquette,1414 W Fair Ave,Suite 242,Marquette,MARQUETTE,MI,49855,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
UM BALTIMORE WASHINGTON MEDICAL CEN,301 HOSPITAL DR,,GLEN BURNIE,ANNE ARUNDEL,MD,21061-5803,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/22/2021 12:00:00 AM,600,311,12/31/2021 12:00:00 AM
DANA FARBER CANCER INSTITUTE - ADUl,450 BROOKLINE AVE # YC537,,BOSTON,SUFFOLK,MA,02215,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,12/29/2021 12:00:00 AM,144,72,12/30/2021 12:00:00 AM
Putvin Health Mart of Munising Inc,119 Elm Ave,,Munising,ALGER,MI,49862,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
Northwest Family Physicians,5700 Bottineau Blvd,Suite 220,Crystal,HENNEPIN,MN,55429,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,0,,
Snyder Pharmacy 208,7293 M-123,,Newberry,LUCE,MI,49868,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
JACKSON-HINDS COMPREHENS HEALTH CTR,3502 West Northside Drive,,Jackson,HINDS,MS,39213,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,60,0,12/30/2021 12:00:00 AM
Nassau University Medical Center,2201 Hempstead Tpke,,East Meadow,NASSAU,NY,11554,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
BANNER CHURCHILL HOSPITAL,801 E WILLIAMS AVE,,FALLON,CHURCHILL,NV,89406,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
CATHOLIC MEDICAL CENTER PHARMACY,100 MCGREGOR ST,Pharmacy Department,MANCHESTER,HILLSBOROUGH,NH,03102-3730,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,40,12/29/2021 12:00:00 AM
WILSON MEMORIAL HOSPITAL,ATTN PHARMACY - JILL HOPE,915 WEST MICHIGAN STREET,SIDNEY,SHELBY,OH,45365,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
PROMEDICA HEALTH - THE TOLEDO HOSP,2142 N. COVE BOULEVARD,ATTN  PHARMACY,TOLEDO,LUCAS,OH,43606,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,192,,
Erie County Medical Center,462 Grider Street,Ground Floor - Inpatient Pharmacy,BUFFALO,ERIE,NY,14215,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,12/30/2021 12:00:00 AM
JONES MEMORIAL HOSPITAL,191 N MAIN ST,,WELLSVILLE,ALLEGANY,NY,14895-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/30/2021 12:00:00 AM
Kaleida - Buffalo GM Center,100 High Street,,Buffalo,ERIE,NY,14203,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/30/2021 12:00:00 AM
HEALTHALLIANCE HOSPITAL,396 BROADWAY,,KINGSTON,ULSTER,NY,12401-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/28/2021 12:00:00 AM
BETHESDA NORTH HOSPITAL,10500 MONTGOMERY ROAD,ATTN PHARMACY -KELLY FROST,CINCINNATI,HAMILTON,OH,45242,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,192,,
ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,ATTN INPATIENT PHARM-F YINGLING,CHILLICOTHE,ROSS,OH,45601,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,60,,
ASHTABULA CO MEDICAL CENTER (ACMC),2420 LAKE AVENUE,Department of Pharmacy,ASHTABULA,ASHTABULA,OH,44004,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,100,0,12/24/2021 12:00:00 AM
INTEGRIS BAPTIST MEDICAL CENTER WCD,3300 NW EXPRESSWAY,,OKLAHOMA CITY,OKLAHOMA,OK,73112-4418,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,60,01/02/2022 12:00:00 AM
UC HEALTH UNI HOSP INC-CINCI,331 ALBERT SABIN WAY,,CINCINNATI,HAMILTON,OH,45229,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,120,,
H.B. MAGRUDER HOSPITAL,615 FULTON STREET,,PORT CLINTON,OTTAWA,OH,43452,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,
NCH MAIN CAMPUS,700 Childrens Drive,PHARMACY ROOM LL007T,Columbus,FRANKLIN,OH,43205,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,24,12/31/2021 12:00:00 AM
HN2040 - A EINSTEIN MED CTR - INPAT,5501 OLD YORK RD,LEVY- 1ST FL,PHILADELPHIA,PHILADELPHIA,PA,19141,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
TOWER HEALTH-READING HOSPITAL,420 SOUTH 5TH AVE,,READING,BERKS,PA,19611,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,,
LGH-LANCASTER GENERAL HOSPITAL,555 N. DUKE ST,PHARMACY DEPT,LANCASTER,LANCASTER,PA,17602,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,144,,
HCA RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE ROAD,,MCALLEN,HIDALGO,TX,78503,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/29/2021 12:00:00 AM,96,,
METHODIST GERMANTOWN HOSPITAL,7691 POPLAR AVENUE,,GERMANTOWN,SHELBY,TN,38138,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,120,120,12/23/2021 12:00:00 AM
HCA HOUSTON MEDICAL CENTER,1313 HERMANN DR,PHARMACY - South Tower LL,HOUSTON,HARRIS,TX,77004,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,,
ASCENSION SETON BASTROP,630 W SH 71,,BASTROP,BASTROP,TX,78602,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,
BROOKSHIRES PHARMACY 109 PILOT POIN,750 S HIGHWAY 377,,PILOT POINT,DENTON,TX,76258,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,12/31/2021 12:00:00 AM
FRISCO APOTHECARY LP,3010 LEGACY DR,STE 110,FRISCO,COLLIN,TX,75034,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,
BROOKSHIRES PHARMACY 270,1380 N MAIN ST,1380 N Main,Vidor,ORANGE,TX,77662,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
COMMUNITY PHARMACY,3001 FM 2181,STE 450,Corinth,DENTON,TX,76210,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
GENERX DISCOUNT PHARMACY,1235 S JOSEY LN,533,CARROLLTON,DALLAS,TX,75006,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,
LOUIS MORGAN DRUG 4,110 Johnston St,,Longview,GREGG,TX,75601,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,
UT HEALTH MARC SPECIALITY,8300 FLOYD CURL DRIVE,,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,144,,
UT HEALTH MARC SPECIALITY,8300 FLOYD CURL DRIVE,,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,,
YAKIMA VALLEY MEMORIAL HOSPITAL,2811 TIETON DR,ATTN: Pharmacy,YAKIMA,YAKIMA,WA,98902,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,
MENOMINEE TRIBAL CLINIC,W3275 WOLF RIVER RD,,KESHENA,MENOMINEE,WI,54135,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/29/2021 12:00:00 AM
CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVENUE,,PARKERSBURG,WOOD,WV,26101,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,96,,
CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVENUE,,PARKERSBURG,WOOD,WV,26101,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,,
SACRED HEART HOSPITAL,900 W CLAIREMONT AVE,,EAU CLAIRE,EAU CLAIRE,WI,54701,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
LAC HARBOR-UCLA MEDICAL CENTER,1000 W CARSON ST,Inpatient Pharmacy B403,TORRANCE,LOS ANGELES,CA,90502,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,48,48,01/02/2022 12:00:00 AM
CABELL HUNTINGTON HOSPITAL INC,1340 HAL GREER BLVD,,HUNTINGTON,CABELL,WV,25701,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,96,48,12/28/2021 12:00:00 AM
SACRED HEART MEDICAL CENTER,101 W. 8TH AVE,ATTN: INPATIENT PHARMACY,SPOKANE,SPOKANE,WA,99204,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,20,12/31/2021 12:00:00 AM
CAMC MEMORIAL HOSPITAL,3200 MacCORKLE AVENUE SE,INPATIENT PHARMACY,CHARLESTON,KANAWHA,WV,25304,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,90,12/30/2021 12:00:00 AM
Community Health Network,1500 N Ritter Ave,C/O Pharmacy,Indianapolis,MARION,IN,46219,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,72,23,12/30/2021 12:00:00 AM
Community Health Network,1500 N Ritter Ave,C/O Pharmacy,Indianapolis,MARION,IN,46219,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,23,12/30/2021 12:00:00 AM
Kinney Drugs #108,2912 James St,,Syracuse,ONONDAGA,NY,13206,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
Kinney Drugs #108,2912 James St,,Syracuse,ONONDAGA,NY,13206,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,,
HCA CORPUS CHRISTI MEDICAL CENTER,3315 S ALAMEDA ST,,CORPUS CHRISTI,NUECES,TX,78411,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,
North Mississippi Medical Center,990 South Madison St.   Suite 2,,Tupelo,LEE,MS,38801,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,100,,
WakeMed Outpatient Pharmacy,3000 New Bern Ave,WakeMed Outpatient Pharmacy,Raleigh,WAKE,NC,27610,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
FirstHealth Outpatient Pharmacy,155 Memorial Drive,,Pinehurst,MOORE,NC,28374,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,140,,
KNOX COMMUNITY HOSPITAL,1330 Coshocton Ave.,Dept of Pharmacy - 3rd Floor,Mount Vernon,KNOX,OH,43050,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,
Johnston Health Outpatient Pharmacy,509 North Bright Leaf Blvd,,Smithfield,JOHNSTON,NC,27577,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,12/30/2021 12:00:00 AM
Baptist Health Floyd,1850 State Street,,New Albany,FLOYD,IN,47150,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
OMNICARE of Annapolis Junction,9036 Junction Drive,,Annapolis Junction,HOWARD,MD,20701,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
NorthPoint Health and Wellness Cnt,1313 Penn Ave N,,Minneapolis,HENNEPIN,MN,55411,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,0,,
REGIONAL WEST MEDICAL CENTER,4021 Avenue B,,Scottsbluff,SCOTTS BLUFF,NE,69361,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,40,,
MANET COMMUNITY HEALTH CENTER-NORTH,110 WEST SQUANTUM ST,DELIVER TO NURSE,QUINCY,NORFOLK,MA,02171-0000,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,
Sansum Clinic,215 Pesetas Lane,,Santa Barbara,SANTA BARBARA,CA,93110,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,15,12/30/2021 12:00:00 AM
Memorial Health Care Systems,250 N Columbia,,Seward,SEWARD,NE,68434,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
CHILDRENS HOSPITAL,300 LONGWOOD AVE,Main SB PHARMACY,BOSTON,SUFFOLK,MA,02115-0000,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,120,47,01/01/2022 12:00:00 AM
Klingensmiths Drug Store #5,650 Main St.,,Rimersburg,CLARION,PA,16248,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,,
BROOKSHIRES PHARMACY 79 CANYON LAK,18275 FM 306,,CANYON LAKE,COMAL,TX,78133,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,12/30/2021 12:00:00 AM
DLP FRYE REGIONAL MEDICAL CENTER LL,420 N CENTER ST,,HICKORY,CATAWBA,NC,28601-5033,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,16,01/02/2022 12:00:00 AM
MARGARET R PARDEE HOSPITAL Outpatie,800 N JUSTICE ST,HOSPITAL OP PHARMACY,HENDERSONVILLE,HENDERSON,NC,28791,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,60,,
The Plaza Pharmacist at Duke Raleig,3400 Wake Forest Road,,Raleigh,WAKE,NC,27609,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,
White Oak Pharmacy Inc,1233 BOILING SPRINGS RD,,Spartanburg,SPARTANBURG,SC,29303,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,
BEST VALUE ROYCES PHARMACY,502 N MAIN ST,,CLEBURNE,JOHNSON,TX,76033,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,
ST DAVIDS SOUTH AUSTIN MED CTR,901 W Ben White Blvd,Attn: Pharmacy,Austin,TRAVIS,TX,78704,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,,
RIVER VALLEY COMMUNITY HEALTH,424 Williams St,,Mossyrock,LEWIS,WA,98564,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,,24,,
University of Michigan Health-West,5900 BYRON CENTER AVE SW,Department of Pharmacy Services,WYOMING,KENT,MI,49519,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
REEDS PHARMACY SPRING MILLS,5078 WILLIAMSPORT PIKE SUITE A,,Martinsburg,BERKELEY,WV,25404,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,17,12/31/2021 12:00:00 AM
Kevin Denlinger,9249 W LAKE CITY RD,,Houghton Lake,ROSCOMMON,MI,48629,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,,BENNINGTON,BENNINGTON,VT,05201,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
ESSENTIA HEALTH-VIRGINIA REGIONAL,901 9TH ST N,,VIRGINIA,SAINT LOUIS,MN,55792,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,20,20,12/30/2021 12:00:00 AM
CENTRACARE CLINIC - LONG PRAIRIE,50 CENTRACARE DRIVE,,LONG PRAIRIE,TODD,MN,56347,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
AMG ALL SAINTS SPRING ST CAMPUS,3801 SPRING STREET,Attn: Inpt Pharmacy,RACINE,RACINE,WI,53405,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
HUTCHINSON HEALTH CARE,9700 W 76th Street,Suite 100,Eden Prairie,HENNEPIN,MN,55344,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM
Kaiser Foundation Hospital,3288 MOANALUA RD,,"HONOLULU,",HONOLULU,HI,96819,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,60,,
KAISER PERM SUPPLY MAIN,2921 Naches Ave SW,Bldg B,Renton,KING,WA,98057-2617,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,
ST VINCENT HOSPITAL AND HEALTH CARE,2001 WEST 86TH STREET,Pharmacy Department,INDIANAPOLIS,MARION,IN,46260,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,120,120,12/31/2021 12:00:00 AM
ST VINCENT HOSPITAL AND HEALTH CARE,2001 WEST 86TH STREET,Pharmacy Department,INDIANAPOLIS,MARION,IN,46260,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,40,12/31/2021 12:00:00 AM
