Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date
Rosebud Community Hospital Pharmacy,383 N 17TH AVE,,FORSYTH,ROSEBUD,MT,59327,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
WM-MidHudson Regional Hospital,241 North Road,,Poughkeepsie,DUTCHESS,NY,12601,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
HIGHLAND HOSPITAL,1000 SOUTH AVE,ATTN PHARMACY,ROCHESTER,MONROE,NY,14620-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Kinney Drugs #42- Alexandria Bay,21 NY-12,,Alexandria Bay,JEFFERSON,NY,13607,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
HUNTINGTON HOSPITAL,270 PARK AVE,,HUNTINGTON,SUFFOLK,NY,11743-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
HEALTHALLIANCE HOSPITAL,396 BROADWAY,,KINGSTON,ULSTER,NY,12401-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Samaritan Hosp-Albany Memorial Camp,600 Northern Blvd,,Albany,ALBANY,NY,12204,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
AUBURN COMMUNITY HOSPITAL,17 LANSING ST,,AUBURN,CAYUGA,NY,13021,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM
MERCY HOSPITAL OF BUFFALO,565 Abbott Rd,Pharmacy Department,Buffalo,ERIE,NY,14220,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
CHAMPLAIN VALLEY PHY HSP,75 BEEKMAN ST,Department of Pharmacy Services,PLATTSBURGH,CLINTON,NY,12901-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
ALBANY MEDICAL CTR HOSP,43 NEW SCOTLAND AVE,MC-85,ALBANY,ALBANY,NY,12208-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
JONES MEMORIAL HOSPITAL,191 N MAIN ST,,WELLSVILLE,ALLEGANY,NY,14895-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Stony Brook Eastern Long Island Hos,201 Manor Place,,Greenport,SUFFOLK,NY,11944,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
NCH MAIN CAMPUS,700 Childrens Drive,PHARMACY ROOM LL007T,Columbus,FRANKLIN,OH,43205,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
TULSA ER AND HOSPITAL,717 W 71ST ST,,TULSA,TULSA,OK,74132,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
River Hospital,4 Fuller Street,,Alexandria Bay,JEFFERSON,NY,13607,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM
WILSON MEMORIAL HOSPITAL,ATTN PHARMACY - JILL HOPE,915 WEST MICHIGAN STREET,SIDNEY,SHELBY,OH,45365,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
PROMEDICA HEALTH - THE TOLEDO HOSP,2142 N. COVE BOULEVARD,ATTN  PHARMACY,TOLEDO,LUCAS,OH,43606,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
MONUMENT HEALTH RCH PHARMACY,353 FAIRMONT BLVD,,RAPID CITY,PENNINGTON,SD,57701-0000,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
SD Human Service Center,3515 BROADWAY AVE,,YANKTON,YANKTON,SD,57078-0000,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Redfield Community Memorial Hospita,111 W 10th Ave,,Redfield,SPINK,SD,57469,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
PRAIRIE LAKES HEALTHCARE SYSTEM,401 9TH AVENUE NORTHWEST,,WATERTOWN,CODINGTON,SD,57201-0000,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
FOX CHASE CANCER CT PHARMACY,333 COTTMAN AVE,,PHILADELPHIA,PHILADELPHIA,PA,19111,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
KENT HOSPITAL- INPATIENT,455 TOLLGATE ROAD,PHARMACY MAIN BASEMENT,WARWICK,KENT,RI,02886,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
DHR HEALTH,5501 S MCCOLL RD,,EDINBURG,HIDALGO,TX,78539,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
ASCENSION SETON AUSTIN,1201 W 38TH ST,,AUSTIN,TRAVIS,TX,78705,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
COMMUNITY PHARMACY,3001 FM 2181,STE 450,Corinth,DENTON,TX,76210,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM
CHI ST LUKES HEALTH MEM LIVINGSTON,1717 HIGHWAY 59 LOOP N,PHARMACY,LIVINGSTON,POLK,TX,77351,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
HCA RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE ROAD,,MCALLEN,HIDALGO,TX,78503,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
MULTICARE ROCKWOOD CLINIC PHARMACY,400 E 5TH AVE,,SPOKANE,SPOKANE,WA,99202,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
AMG ALL SAINTS SPRING ST CAMPUS,3801 SPRING STREET,Attn: Inpt Pharmacy,RACINE,RACINE,WI,53405,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
MARSHFIELD - RICE LAKE CENTER,1700  STOUT STREET,,RICE LAKE,BARRON,WI,54868-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
UVA HEALTH SYSTEM,1215 Lee St,ATTN: Inpatient Pharmacy,Charlottesville,CHARLOTTESVILLE CITY,VA,22908,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
MULTICARE MED CTR ED PHARM.,315 MARTIN LUTHER KING JR WAY,,Tacoma,PIERCE,WA,98405,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
MOAB REGIONAL HOSPITAL,450 WILLIAMS WAY,,MOAB,GRAND,UT,84532,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
U OF U HUNTSMAN CANCER CENTER,1950 CIRCLE OF HOPE,N2545,SALT LAKE CITY,SALT LAKE,UT,84112,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
TEXAS ONCOLOGY MCKINNEY,5236 W UNIVERSITY DR,Suite 1000,MCKINNEY,COLLIN,TX,75071,0310-7442-02,Evusheld,12/26/2021 12:00:00 AM
ONEILL FAMILY PHARMACY,317 E. Douglas St,,ONeill,HOLT,NE,68763,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
SIBLEY MEMORIAL HOSPITAL,"5255 Loughboro Rd, NW",,Washington,DISTRICT OF COLUMBIA,DC,20016,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
WYOMING CO COMMUNITY HOSP,400 N. Main St,,Warsaw,WYOMING,NY,14569,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
CarolinaCARE,4400 Golf Acres Dr,"Bldg J, Ste C",Charlotte,MECKLENBURG,NC,28208,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
Kenmore Rx Center,2818 Delaware Ave,,KENMORE,ERIE,NY,14217,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
BELOIT MEMORIAL HOSPITAL,1969 West Hart Road,,Beloit,ROCK,WI,53511,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
501 Pharmacy,98 Chapelton CT STE300,,Chapel Hill,CHATHAM,NC,27312,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM
DRISCOLL HEALTH SYSTEM,3533 S. Alameda Street,,Corpus Christi,NUECES,TX,78411,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
Highland Hospital,1411 East 31st Street,,Oakland,ALAMEDA,CA,94602,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM
AURORA SINAI MEDICAL CENTER,945 N 12th St,,Milwaukee,MILWAUKEE,WI,53233,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
OCALA HEALTH SYSTEMS,1431 SW 1st Ave,,Ocala,MARION,FL,34471,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
Duke University Hospital Outpatient,40 Duke Medicine Circle,First Floor Red Zone Room 1822,Durham,DURHAM,NC,27710,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM
VIRGINIA PHARMACEUTICAL SERVICES,11832 Canon Blvd,Suite A,Newport News,NEWPORT NEWS CITY,VA,23606,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,,EL CENTRO,IMPERIAL,CA,92243,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Piedmont Columbus Regional Midtown,710 Center Street,Dept of Pharmacy,Columbus,MUSCOGEE,GA,31901,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
FirstHealth Outpatient Pharmacy,155 Memorial Drive,,Pinehurst,MOORE,NC,28374,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM
Centracare: Coborn Cancer Center,"CentraCare Health Plaza, Suite 1600",Attn: Infusion Pharmacy,St Cloud,STEARNS,MN,56303,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
BOLTONS PHARMACY,128 W. Main Street,,Watertown,JEFFERSON,NY,13601,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Long View Drug,2637 1st Ave Sw,,Hickory,,NC,28602,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
Nolans Family Pharmacy,2513 EASTCHESTER DR #119,,High Point,GUILFORD,NC,27265,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM
Pardee Cancer Center,"805 6th Ave West, Suite 100",,Hendersonville,HENDERSON,NC,28739,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
CONCORD HOSPITAL INPATIENT PHARMACY,250 Pleasant St,,Concord,MERRIMACK,NH,03301,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Upstate University Hospital,Upstate University Hospital,Upstate University Hospital,Syracuse,ONONDAGA,NY,13210,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
VMFH SJMC - TACOMA,1717 S. J. St,,Tacoma,PIERCE,WA,98405,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Cheyenne Regional Medical Center,214 East 23rd Street,Attn: Pharmacy,Cheyenne,LARAMIE,WY,82001,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
WEST PARK HOSPITAL,707 Sheridan Ave,,Cody,PARK,WY,82414,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
WEST PARK HOSPITAL,707 Sheridan Ave,,Cody,PARK,WY,82414,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
OHSU - Hospital,3181 SW Sam Jackson Park Road,,Portland,WASHINGTON,OR,97239,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Harbin Clinic Medical Oncology,255 West 5th Street,Attention:Pharmacy,Rome,FLOYD,GA,30165,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
Consonus Pharmacy Services LLC,6351 N FORT APACHE RD,,Las Vegas,CLARK,NV,89149,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
NL EASTERN MAINE MEDICAL CENTER,489 State st,,Bangor,PENOBSCOT,ME,04401,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
Cape Fear Clinic Inc,1605 Doctors Circle,,Wilmington,NEW HANOVER,NC,28401,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
Neil Medical Group Burlington,509 S. Lexington Ave,,Burlington,ALAMANCE,NC,27215,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
SANFORD WORTHINGTON REGIONAL HOSP,1018  Sixth Avenue,,Worthington,NOBLES,MN,56187,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
AURORA ST LUKES MEDICAL CENTER,2900 W. Oklahoma Ave,,Milwaukee,MILWAUKEE,WI,53215,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Walgreens Store #17547,590 MADISON RD,,CULPEPER,CULPEPER,VA,22701,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Walgreens Store #03727,1919 N DOBSON RD,,CHANDLER,MARICOPA,AZ,85224,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
CVS Store #08945,416 WASHINGTON AVE.,CVS Pharmacy,KINGSTON,ULSTER,NY,12401,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #2505,5501 HIGHWAY 6,,MISSOURI CITY,FORT BEND,TX,77459,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
CVS Store #09270,2033 W WICKENBURG WAY,CVS Pharmacy,WICKENBURG,MARICOPA,AZ,85390,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #1292,2400 N FRANKLIN ST,,CHRISTIANSBURG,MONTGOMERY,VA,24073,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #161,180 Veterans Dr N,,Huntingdon,CARROLL,TN,38344,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #3763,12236 Montana Ave,,El Paso,EL PASO,TX,79938,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3500,5655 E Sam Houston Pkwy N,,Houston,HARRIS,TX,77015,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #4435,3458 Dickerson Pike,,Nashville,DAVIDSON,TN,37207,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3645,200 W Interstate 20,,Midland,MIDLAND,TX,79701,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #5613,2121 N Collins St,,Arlington,TARRANT,TX,76011,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #822,3700 E INTERSTATE 40,,AMARILLO,POTTER,TX,79103,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #3017,4959 Main St.,,Spring Hill,MAURY,TN,37174,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #2310,3051 Kinzel Way,,Knoxville,KNOX,TN,37924,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1022,3820 State Highway 64 W,,Tyler,SMITH,TX,75704,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3234,4331 Highway 66 S,,Rogersville,HAWKINS,TN,37857,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1467,539 E Central Ave,,Jamestown,FENTRESS,TN,38556,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3619,3901 Hixson Pike Ste 181,,Chattanooga,HAMILTON,TN,37415,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #77,3701 N Main St,,Taylor,WILLIAMSON,TX,76574,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
CVS Store #06026,1140 OLD COUNTRY RD.,CVS Pharmacy,RIVERHEAD,SUFFOLK,NY,11901,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #738,2200 Highway 641 N,,Camden,BENTON,TN,38320,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #663,1815 Decatur Pike,,Athens,MCMINN,TN,37303,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #789,200 US Highway 80 E,,Mesquite,DALLAS,TX,75149,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #206,2041 Redbud Blvd,,McKinney,COLLIN,TX,75069,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1254,1521 INTERSTATE 35 N,,BELLMEAD,MCLENNAN,TX,76705,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #900,2801 Avenue F NW,,Childress,CHILDRESS,TX,79201,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1837,9451 FM 1960 Bypass Rd W,,Humble,HARRIS,TX,77338,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
KROGER PHARMACY 03400356,1352 W 43RD ST,,HOUSTON,HARRIS,TX,77018,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
Walmart Pharmacy #3826,1911 Marsha Sharp Fwy,,Lubbock,LUBBOCK,TX,79415,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5092,190 E Fm 3040,,Lewisville,DENTON,TX,75067,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #554,5610 San Bernardo Ave,,Laredo,WEBB,TX,78041,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #471,150 N Beckley St,,Lancaster,DALLAS,TX,75146,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1055,5302 N Garland Ave,,Garland,DALLAS,TX,75040,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #879,419 HIGHWAY 52 BYP W,,LAFAYETTE,MACON,TN,37083,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3569,12900 NO. I-35 SVC RD SB,,AUSTIN,TRAVIS,TX,78753,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #330,9002 N Navarro St,,Victoria,VICTORIA,TX,77904,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #546,5330 FM 1640 RD,,RICHMOND,FORT BEND,TX,77469,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #5889,9410 Webb Chapel Rd,,Dallas,DALLAS,TX,75220,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
CVS Store #02340,2037 STATE STREET,CVS Pharmacy,SCHENECTADY,SCHENECTADY,NY,12304,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
CVS Store #02340,2037 STATE STREET,CVS Pharmacy,SCHENECTADY,SCHENECTADY,NY,12304,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5147,1521 N Cockrell Hill Rd,,Dallas,DALLAS,TX,75211,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #7009,349 Kinston Hwy,,Richlands,ONSLOW,NC,28574,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #5043,6990 E Shelby Dr,,Memphis,SHELBY,TN,38125,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #2979,7401 Park Vista Blvd,,Fort Worth,TARRANT,TX,76137,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3864,561 Yopp Rd,,Jacksonville,ONSLOW,NC,28540,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #668,915 N Chancery St Ste 100,,McMinnville,WARREN,TN,37110,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
CVS Store #00418,2503 SOUTH RD.,CVS Pharmacy,POUGHKEEPSIE,DUTCHESS,NY,12601,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Rite Aid 02478,129 EAST CENTRE STREET,,ASHLAND,SCHUYLKILL,PA,17921-2010,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
CVS Store #00590,1054 CASS AVENUE,CVS Pharmacy,WOONSOCKET,PROVIDENCE,RI,02895,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
CVS Store #00323,1 GRAND UNION PLAZA,CVS Pharmacy,SAUGERTIES,ULSTER,NY,12477,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walgreens Store #19365,1840 TAPPAHANNOCK BLVD,,TAPPAHANNOCK,ESSEX,VA,22560,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
HEB Pharmacy 243,641 EAST HOPKINS STREET,,SAN MARCOS,HAYS,TX,78666-7055,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM
UNITED PHARMACY,3500 COLLEGE AVE,,SNYDER,SCURRY,TX,79549,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
UNITED PHARMACY,3301 South 14th,,Abilene,TAYLOR,TX,79605,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
HEB Pharmacy 225,7901 EAST HWY 290,,AUSTIN,TRAVIS,TX,78703,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM
HEB Pharmacy 184,11100 LEOPARD ST,,CORPUS CHRISTI,NUECES,TX,78410-2612,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM
Walgreens Store #00380,4699 RR 5,,BAYAMON,Bayamon,PR,00956,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
HEB Pharmacy 334,3601 PECAN BLVD,,MCALLEN,HIDALGO,TX,78501-3512,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM
HEB Pharmacy 334,3601 PECAN BLVD,,MCALLEN,HIDALGO,TX,78501-3512,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM
HEB Pharmacy 71,1314 W ADAMS AVE,,TEMPLE,BELL,TX,76504-2448,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM
UNITED PHARMACY,6313 4th St,,Lubbock,LUBBOCK,TX,79416,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
UNITED PHARMACY,6313 4th St,,Lubbock,LUBBOCK,TX,79416,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walgreens Store #00177,CARR #2 KM 129.7,PLAZA VICTORIA,AGUADILLA,Aguadilla,PR,00603,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
CARRS PHARMACY,664 E PALMER WASILLA HWY,,PALMER,MATANUSKA SUSITNA,AK,99645,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walgreens Store #09994,1955 SULLIVAN TRL,,EASTON,NORTHAMPTON,PA,18040,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
ALBERTSONS PHARMACY,6249 RUFE SNOW DRIVE,,Watauga,TARRANT,TX,76148,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
SAV-ON PHARMACY,2165 BUCKINGHAM RD,,Richardson,DALLAS,TX,75081,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walgreens Store #12283,300 E CORNWALLIS DR,,GREENSBORO,GUILFORD,NC,27408,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
SAV-ON PHARMACY,4400 WESTERN CENTER BLVD,,Fort Worth,TARRANT,TX,76137,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Meijer Store 042,8400 Gratiot Road,,Saginaw,SAGINAW,MI,48609,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Meijer Store 034,5150 Coolidge Highway,,Royal Oak,OAKLAND,MI,48073,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Rite Aid 05722,42021 STATE HIGHWAY 74,,HEMET,RIVERSIDE,CA,92544,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM
Meijer Store 175,800 S US HIGHWAY 131,,Three Rivers,SAINT JOSEPH,MI,49093,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Meijer Store 205,11901 FULTON ST E,,Lowell,KENT,MI,49331,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Meijer Store 072,9701 Belleville Road,,Belleville,WAYNE,MI,48111,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Meijer Store 064,3145 ANN ARBOR SALINE RD,,Ann Arbor,WASHTENAW,MI,48103,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Meijer Store 056,3333 East Michigan Avenue,,Jackson,JACKSON,MI,49202,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Meijer Store 054,20401 Haggerty Rd,,Northville,WAYNE,MI,48167,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Meijer Store 047,746 E 16TH ST,,Holland,OTTAWA,MI,49423,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Rite Aid 07772,33 W RIDGE,STE 101,LIMERICK,MONTGOMERY,PA,19468,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
Rite Aid 07772,33 W RIDGE,STE 101,LIMERICK,MONTGOMERY,PA,19468,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #1788,500 Gallery Blvd,,Scarborough,CUMBERLAND,ME,04074,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Rite Aid 04818,4965 CARLISLE PIKE,,MECHANICSBURG,CUMBERLAND,PA,17050-3025,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
Walmart Pharmacy #1856,900 Stillwater Ave,,Bangor,PENOBSCOT,ME,04401,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Meijer Store 268,1301 W Eight Mile Rd,,Detroit,WAYNE,MI,48203,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Meijer Store 268,1301 W Eight Mile Rd,,Detroit,WAYNE,MI,48203,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
CARRS PHARMACY,2920 SEWARD HWY,,ANCHORAGE,ANCHORAGE,AK,99503,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #2786,9500 E US Highway 36,,Avon,HENDRICKS,IN,46123,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Meijer Store 233,3565 FAIRLANE DR,,Allen Park,WAYNE,MI,48101,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Meijer Store 122,49900 Grand River Ave,,Wixom,OAKLAND,MI,48393,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Meijer Store 193,3900 West US 10,,Ludington,MASON,MI,49431,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Walmart Pharmacy #1978,2505 N Oak Dr,,Plymouth,MARSHALL,IN,46563,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
RANDALLS PHARMACY,5721 Williams Drive,,Georgetown,WILLIAMSON,TX,78633,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5443,4650 S Emerson Ave,,Indianapolis,MARION,IN,46203,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3781,4545 Lafayette Rd,,Indianapolis,MARION,IN,46254,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #2339,2801 Northwestern Ave,,West Lafayette,TIPPECANOE,IN,47906,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1479,2400 MORTHLAND DR,,VALPARAISO,PORTER,IN,46383,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Rite Aid 10807,601 E. MAIN STREET,,BATAVIA,GENESEE,NY,14020-2827,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Rite Aid 10870,811 NORTH MAIN STREET,,JAMESTOWN,CHAUTAUQUA,NY,14701-3550,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Rite Aid 00442,138 ELM STREET,,PENN YAN,YATES,NY,14527-1412,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Rite Aid 00245,2 CUMBERLAND STREET,,LEBANON,LEBANON,PA,17042-5444,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
